Date,Open,High,Low,Close,Volume
1-Feb-19,3460.55,3501.95,3431.59,3487.95,5422926707
2-Feb-19,3484.63,3523.29,3467.57,3521.06,5071623601
3-Feb-19,3516.14,3521.39,3447.92,3464.01,5043937584
4-Feb-19,3467.21,3476.22,3442.59,3459.15,5332718886
5-Feb-19,3454.95,3478.15,3451.94,3466.36,5227549545
6-Feb-19,3469.09,3469.09,3398.57,3413.77,5482196038
7-Feb-19,3414.93,3427.95,3394.22,3399.47,5004962683
8-Feb-19,3401.38,3695.61,3391.02,3666.78,7735623101
9-Feb-19,3671.59,3679.94,3646.56,3671.2,6158833645
10-Feb-19,3673.2,3695.04,3640.98,3690.19,6282256903
11-Feb-19,3695.61,3695.61,3642.29,3648.43,6277056434
12-Feb-19,3642.75,3668.59,3618.56,3653.53,6480384532
13-Feb-19,3653.6,3669.75,3617.25,3632.07,6438903823
14-Feb-19,3631.17,3646.26,3607.7,3616.88,6271044418
15-Feb-19,3617.37,3647.8,3608.21,3620.81,6091952231
16-Feb-19,3615.27,3652.84,3615.27,3629.79,5934744052
17-Feb-19,3633.36,3680.54,3619.18,3673.84,7039512503
18-Feb-19,3671.37,3936.67,3669.98,3915.71,9908216640
19-Feb-19,3911.66,4010.88,3908.15,3947.09,9933626655
20-Feb-19,3946.68,4000.49,3926.25,3999.82,8693373948
21-Feb-19,4000.26,4010.01,3940.11,3954.12,7775128102
22-Feb-19,3952.41,4006.54,3950.82,4005.53,7826525254
23-Feb-19,3998.92,4166.29,3968.73,4142.53,8922258316
24-Feb-19,4145.46,4210.64,3793.71,3810.43,10794227451
25-Feb-19,3807,3913.71,3807,3882.7,9318796067
26-Feb-19,3878.7,3891.58,3837.99,3854.36,7931218996
27-Feb-19,3857.48,3888.8,3787.06,3851.05,8301309684
28-Feb-19,3848.26,3906.06,3845.82,3854.79,8399767798
1-Mar-19,3853.76,3907.8,3851.69,3859.58,7661247975
2-Mar-19,3855.32,3874.61,3832.13,3864.42,7578786076
3-Mar-19,3862.27,3875.48,3836.91,3847.18,7253558152
4-Mar-19,3845.09,3867.38,3733.75,3761.56,9029175788
5-Mar-19,3759.83,3903.92,3745.18,3896.38,10174126415
6-Mar-19,3897.08,3919.51,3871.46,3903.94,9175291529
7-Mar-19,3903.38,3939.37,3894.11,3911.48,9584165519
8-Mar-19,3913.23,3950.43,3875.23,3901.13,10638638944
9-Mar-19,3894.55,3987.24,3892.39,3963.31,10796103518
10-Mar-19,3966.17,3966.17,3924.38,3951.6,9713267607
11-Mar-19,3953.74,3966.38,3889.24,3905.23,10125901903
12-Mar-19,3903.76,3926.89,3863.56,3909.16,9809887079
13-Mar-19,3913.05,3926.6,3891.9,3906.72,9469184841
14-Mar-19,3905.58,3946.5,3901.3,3924.37,10480789570
15-Mar-19,3926.66,3968.54,3914.02,3960.91,9394210605
16-Mar-19,3963.9,4077.04,3961.66,4048.73,9856166973
17-Mar-19,4047.72,4054.12,4006.41,4025.23,8221625400
18-Mar-19,4029.97,4071.56,4009.12,4032.51,9646954186
19-Mar-19,4032.69,4082.22,4023.81,4071.19,9344919956
20-Mar-19,4070.79,4089.46,4031.11,4087.48,10175916388
21-Mar-19,4083.95,4097.36,4005.15,4029.33,10831212662
22-Mar-19,4028.51,4053.91,4021.54,4023.97,9252935969
23-Mar-19,4022.71,4049.88,4015.96,4035.83,9578850549
24-Mar-19,4035.16,4040.7,4006.19,4022.17,9144851065
25-Mar-19,4024.11,4038.84,3934.03,3963.07,10359818883
26-Mar-19,3969.23,3985.08,3944.75,3985.08,10707678815
27-Mar-19,3984.24,4087.07,3977.81,4087.07,10897131934
28-Mar-19,4087.58,4094.9,4040.27,4069.11,9353915899
29-Mar-19,4068.3,4113.5,4034.1,4098.37,10918665557
30-Mar-19,4092.14,4296.81,4053.91,4106.66,9732688060
31-Mar-19,4105.46,4113.02,4094.1,4105.4,9045122443
1-Apr-19,4105.36,4164.95,4096.9,4158.18,10157794171
2-Apr-19,4156.92,4905.95,4155.32,4879.88,21315047816
3-Apr-19,4879.96,5307,4876.62,4973.02,22899891582
4-Apr-19,4971.31,5063.16,4836.79,4922.8,18251810240
5-Apr-19,4922.81,5053.51,4919.49,5036.68,16837325387
6-Apr-19,5036.79,5205.82,4992.22,5059.82,16929795194
7-Apr-19,5062.79,5235.19,5050.41,5198.9,16655416140
8-Apr-19,5199.84,5318.84,5148.21,5289.77,17154113634
9-Apr-19,5289.92,5289.92,5167.42,5204.96,14722104361
10-Apr-19,5204.11,5421.65,5193.38,5324.55,15504590933
11-Apr-19,5325.08,5354.23,5017.3,5064.49,16555616019
12-Apr-19,5061.2,5103.27,4955.85,5089.54,13675206312
13-Apr-19,5088.85,5127.12,5061.59,5096.59,10823289598
14-Apr-19,5095.76,5184.02,5053.57,5167.72,10391952498
15-Apr-19,5167.32,5196.61,5024.07,5067.11,12290155061
16-Apr-19,5066.58,5238.95,5055.19,5235.56,11618660197
17-Apr-19,5236.14,5274.28,5219.21,5251.94,12438480677
18-Apr-19,5251.48,5319.99,5250.51,5298.39,13256489918
19-Apr-19,5298.15,5336.68,5233.34,5303.81,13780238655
20-Apr-19,5304.16,5358.49,5295.88,5337.89,13169647522
21-Apr-19,5335.88,5359.93,5257.34,5314.53,13731844223
22-Apr-19,5312.49,5422.69,5280.28,5399.37,14601631648
23-Apr-19,5399.37,5633.8,5389.41,5572.36,15867308108
24-Apr-19,5571.51,5642.04,5418.26,5464.87,17048033399
25-Apr-19,5466.52,5542.24,5181.34,5210.52,15330283408
26-Apr-19,5210.3,5383.63,5177.37,5279.35,16812108040
27-Apr-19,5279.47,5310.75,5233.64,5268.29,13111274675
28-Apr-19,5271.75,5326.23,5255.68,5285.14,12819992056
29-Apr-19,5284.86,5311.27,5216.49,5247.35,13735490672
30-Apr-19,5247.73,5363.26,5224.19,5350.73,13878964574
1-May-19,5350.91,5418,5347.65,5402.7,13679528236
2-May-19,5402.42,5522.26,5394.22,5505.28,14644460907
3-May-19,5505.55,5865.88,5490.2,5768.29,18720780006
4-May-19,5769.2,5886.89,5645.47,5831.17,17567780766
5-May-19,5831.07,5833.86,5708.04,5795.71,14808830723
6-May-19,5791.69,5802.96,5653.69,5746.81,15737171804
7-May-19,5745.6,5988.18,5741.4,5829.5,18026409033
8-May-19,5849.48,5989.98,5794.72,5982.46,15320605300
9-May-19,5982.32,6183.04,5982.32,6174.53,16784645411
10-May-19,6175.82,6434.62,6161.52,6378.85,19419875368
11-May-19,6379.67,7333,6375.7,7204.77,28867562329
12-May-19,7203.51,7503.87,6815.77,6972.37,27773333680
13-May-19,6971.18,8047.41,6898.28,7814.92,28677672181
14-May-19,7807.88,8268.71,7696.39,7994.42,32031452227
15-May-19,7989.37,8216.42,7899.11,8205.17,28344112920
16-May-19,8194.5,8320.82,7729.61,7884.91,33167197581
17-May-19,7886.93,7929.15,7038.12,7343.9,30066644905
18-May-19,7341.66,7447.27,7251.5,7271.21,21354286562
19-May-19,7267.96,8261.94,7267.96,8197.69,25902422040
20-May-19,8196.92,8200.97,7678.78,7978.31,23843404340
21-May-19,7977.97,8062.17,7843.34,7963.33,25127245056
22-May-19,7956.29,7997.61,7615.99,7680.07,24719473175
23-May-19,7677.27,7943.79,7533.2,7881.85,24457107820
24-May-19,7881.7,8140.72,7824.45,7987.37,25919126991
25-May-19,7991.89,8117.93,7965.98,8052.54,22256813107
26-May-19,8055.21,8687.52,7924.67,8673.22,26677970091
27-May-19,8674.07,8907.17,8668.7,8805.78,27949839564
28-May-19,8802.76,8807.02,8634.72,8719.96,24226919267
29-May-19,8718.59,8755.85,8482.73,8659.49,23473479966
30-May-19,8661.76,9008.31,8221.27,8319.47,29246528551
31-May-19,8320.29,8586.66,8172.55,8574.5,25365190957
1-Jun-19,8573.84,8625.6,8481.58,8564.02,22488303544
2-Jun-19,8565.47,8809.3,8561.24,8742.96,20266216022
3-Jun-19,8741.75,8743.5,8204.19,8208.99,22004511436
4-Jun-19,8210.99,8210.99,7564.49,7707.77,24609731549
5-Jun-19,7704.34,7901.85,7668.67,7824.23,21760923463
6-Jun-19,7819.63,7937.34,7571.47,7822.02,19474611077
7-Jun-19,7826.9,8126.15,7788.37,8043.95,19141423231
8-Jun-19,8036.77,8076.89,7837.61,7954.13,16522722810
9-Jun-19,7949.67,7975.97,7583.22,7688.08,16610726547
10-Jun-19,7692.28,8031.91,7586.73,8000.33,18689275117
11-Jun-19,8004.24,8026.39,7772.8,7927.71,17107279932
12-Jun-19,7925.43,8196.65,7862.36,8145.86,19034432883
13-Jun-19,8145.55,8311.57,8087.06,8230.92,18669407147
14-Jun-19,8230.9,8710.64,8183.39,8693.83,19831162906
15-Jun-19,8689.75,8859.13,8618.4,8838.38,18371033226
16-Jun-19,8841.44,9335.87,8814.56,8994.49,23348550311
17-Jun-19,8988.92,9416.41,8988.92,9320.35,15562951919
18-Jun-19,9335.47,9348.37,9004.9,9081.76,15848210536
19-Jun-19,9078.73,9299.62,9070.4,9273.52,15546809946
20-Jun-19,9273.06,9594.42,9232.48,9527.16,17846823784
21-Jun-19,9525.07,10144.56,9525.07,10144.56,20624008643
22-Jun-19,10175.92,11157.35,10107.04,10701.69,29995204861
23-Jun-19,10696.69,11246.14,10556.1,10855.37,20998326502
24-Jun-19,10853.74,11065.9,10610.43,11011.1,19271652365
25-Jun-19,11007.2,11790.92,11007.2,11790.92,24879684533
26-Jun-19,11778.58,13796.49,11755.6,13016.23,45105733173
27-Jun-19,13017.12,13311.14,10491.85,11182.81,39977475223
28-Jun-19,11162.17,12445.18,10914.49,12407.33,35087757766
29-Jun-19,12400.76,12400.91,11508.38,11959.37,29923961128
30-Jun-19,11931.99,12178.38,10799.01,10817.16,27256473494
1-Jul-19,10796.93,11206.44,10089.31,10583.13,29378589324
2-Jul-19,10588.68,10912.19,9737.88,10801.68,31015895223
3-Jul-19,10818.16,11968.08,10818.16,11961.27,30796494294
4-Jul-19,11972.72,12006.08,11166.57,11215.44,25920294033
5-Jul-19,11203.1,11395.66,10874.96,10978.46,23838480210
6-Jul-19,10982.54,11620.97,10982.54,11208.55,21092024306
7-Jul-19,11217.62,11541.62,11148.8,11450.85,19369044277
8-Jul-19,11446.6,12345.83,11393.37,12285.96,23482551458
9-Jul-19,12284.33,12779.13,12233.26,12573.81,28167921523
10-Jul-19,12571.54,13129.53,11710.98,12156.51,33627574244
11-Jul-19,12139.71,12144.62,11158.92,11358.66,28595327690
12-Jul-19,11354.3,11905.49,11179.14,11815.99,23534692797
13-Jul-19,11813.13,11841.96,10908.48,11392.38,21042616384
14-Jul-19,11381.02,11451.2,10234.58,10256.06,22486000001
15-Jul-19,10257.84,11052.77,9992.01,10895.09,25384047207
16-Jul-19,10896.65,10996.63,9448.11,9477.64,24151199070
17-Jul-19,9471.21,9963.13,9163.13,9693.8,24569921549
18-Jul-19,9698.5,10736.84,9376.8,10666.48,25187024648
19-Jul-19,10653.96,10716.98,10229.63,10530.73,20727426310
20-Jul-19,10525.82,11048.66,10451.28,10767.14,20206615155
21-Jul-19,10777.53,10841.89,10389.6,10599.11,17130580467
22-Jul-19,10596.95,10651.79,10154.92,10343.11,16334414913
23-Jul-19,10346.75,10346.75,9883.6,9900.77,17851916995
24-Jul-19,9887.73,9908.8,9614.31,9811.93,17398734322
25-Jul-19,9809.1,10154.25,9773.96,9911.84,15821952090
26-Jul-19,9913.13,9916.52,9717.98,9870.3,14495714483
27-Jul-19,9871.16,10167.32,9411.52,9477.68,16817809536
28-Jul-19,9491.63,9575.55,9252.3,9552.86,13738687093
29-Jul-19,9548.18,9681.65,9472.95,9519.15,13791445323
30-Jul-19,9522.33,9701.76,9437.34,9607.42,13829811132
31-Jul-19,9604.05,10085.63,9598.1,10085.63,16631520648
1-Aug-19,10077.44,10446.92,9922.02,10399.67,17165337858
2-Aug-19,10402.04,10657.95,10371.01,10518.17,17489094082
3-Aug-19,10519.28,10946.78,10503.5,10821.73,15352685061
4-Aug-19,10821.63,11009.21,10620.28,10970.18,16530894787
5-Aug-19,10960.74,11895.09,10960.74,11805.65,23875988832
6-Aug-19,11811.55,12273.82,11290.73,11478.17,23635107660
7-Aug-19,11476.19,12036.99,11433.7,11941.97,22194988641
8-Aug-19,11954.04,11979.42,11556.17,11966.41,19481591730
9-Aug-19,11953.47,11970.46,11709.75,11862.94,18339989960
10-Aug-19,11861.56,11915.66,11323.9,11354.02,18125355447
11-Aug-19,11349.74,11523.58,11248.29,11523.58,15774371518
12-Aug-19,11528.19,11528.19,11320.95,11382.62,13647198229
13-Aug-19,11385.05,11420.05,10830.33,10895.83,16681503537
14-Aug-19,10889.49,10889.56,10028.14,10051.7,19990838300
15-Aug-19,10038.42,10437.41,9675.32,10311.55,22899115082
16-Aug-19,10319.42,10524.35,9855.48,10374.34,20228207096
17-Aug-19,10358.72,10452.62,10086.7,10231.74,13778035685
18-Aug-19,10233.01,10487.07,10119.09,10345.81,12999813869
19-Aug-19,10350.28,10916.05,10313.2,10916.05,16038264603
20-Aug-19,10916.35,10947.04,10618.96,10763.23,15053082175
21-Aug-19,10764.57,10798.73,9962.72,10138.05,19473084768
22-Aug-19,10142.52,10233,9831.46,10131.06,17097508856
23-Aug-19,10136.31,10442.44,10078.19,10407.97,15627023886
24-Aug-19,10407.64,10418.02,9982.3,10159.96,15451030650
25-Aug-19,10160.74,10304.62,10008.79,10138.52,14153856610
26-Aug-19,10126.3,10512.33,10126.3,10370.82,18438654080
27-Aug-19,10372.83,10381.33,10087.3,10185.5,14762609503
28-Aug-19,10203.43,10279.37,9716.66,9754.42,17603790323
29-Aug-19,9756.79,9756.79,9421.63,9510.2,17045878501
30-Aug-19,9514.84,9656.12,9428.3,9598.17,13595263986
31-Aug-19,9597.54,9673.22,9531.8,9630.66,11454806419
1-Sep-19,9630.59,9796.76,9582.94,9757.97,11445355859
2-Sep-19,9757.47,10396.59,9730.65,10346.76,17248102294
3-Sep-19,10345.73,10736.1,10308.55,10623.54,19384917989
4-Sep-19,10621.18,10762.64,10434.71,10594.49,16742664769
5-Sep-19,10588.18,10627.27,10516.42,10575.53,14551239508
6-Sep-19,10578.2,10898.76,10292.3,10353.3,19536574783
7-Sep-19,10353.93,10558.67,10348.92,10517.25,15307366476
8-Sep-19,10518.11,10595.64,10409.09,10441.28,13670567493
9-Sep-19,10443.23,10450.31,10144.93,10334.97,17595943368
10-Sep-19,10336.41,10394.35,10020.57,10115.98,14906809639
11-Sep-19,10123.03,10215.95,9980.78,10178.37,15428063426
12-Sep-19,10176.82,10442.25,10099.24,10410.13,15323563925
13-Sep-19,10415.36,10441.49,10226.6,10360.55,14109864675
14-Sep-19,10345.4,10422.13,10291.69,10358.05,13468713124
15-Sep-19,10356.47,10387.03,10313.09,10347.71,12043433567
16-Sep-19,10347.22,10386.87,10189.74,10276.79,15160167779
17-Sep-19,10281.51,10296.77,10199.74,10241.27,15304603363
18-Sep-19,10247.8,10275.93,10191.47,10198.25,16169268880
19-Sep-19,10200.5,10295.67,9851.69,10266.41,19937691247
20-Sep-19,10266.32,10285.87,10132.19,10181.64,14734189639
21-Sep-19,10183.65,10188.1,10000.71,10019.72,13425266806
22-Sep-19,10024.12,10074.44,9922.53,10070.39,13199651698
23-Sep-19,10067.96,10074.24,9727.14,9729.32,15144925408
24-Sep-19,9729.32,9804.32,8370.8,8620.57,25002886689
25-Sep-19,8603.43,8744.83,8325.4,8486.99,21744728353
26-Sep-19,8487.67,8515.69,7895.63,8118.97,19258205289
27-Sep-19,8113.1,8271.52,7965.92,8251.85,16408941156
28-Sep-19,8251.27,8285.62,8125.43,8245.92,14141152736
29-Sep-19,8246.04,8261.71,7990.5,8104.19,13034629109
30-Sep-19,8104.23,8314.23,7830.76,8293.87,17115474183
1-Oct-19,8299.72,8497.69,8232.68,8343.28,15305343413
2-Oct-19,8344.21,8393.04,8227.7,8393.04,13125712443
3-Oct-19,8390.77,8414.23,8146.44,8259.99,13668823409
4-Oct-19,8259.49,8260.06,8151.24,8205.94,13139456229
5-Oct-19,8210.15,8215.53,8071.12,8151.5,12200497197
6-Oct-19,8149.88,8161.41,7958.85,7988.16,13160830305
7-Oct-19,7989.12,8308.45,7905.77,8245.62,18009742607
8-Oct-19,8246.85,8332.72,8185.76,8228.78,15592264032
9-Oct-19,8229.84,8627.71,8169.3,8595.74,19384942333
10-Oct-19,8585.28,8625.27,8471.93,8586.47,17618660671
11-Oct-19,8585.26,8721.78,8316.18,8321.76,19604381101
12-Oct-19,8315.66,8415.24,8313.34,8336.56,14532641605
13-Oct-19,8336.9,8470.99,8276.61,8321.01,13808286059
14-Oct-19,8320.83,8390.21,8284.13,8374.69,15151387859
15-Oct-19,8373.46,8410.71,8182.71,8205.37,15220412632
16-Oct-19,8204.67,8216.81,7985.09,8047.53,16071646996
17-Oct-19,8047.81,8134.83,8000.94,8103.91,14313052244
18-Oct-19,8100.93,8138.41,7902.16,7973.21,15651592610
19-Oct-19,7973.8,8082.63,7944.78,7988.56,13797825640
20-Oct-19,7997.81,8281.82,7949.44,8222.08,15504249442
21-Oct-19,8225.12,8296.69,8196.42,8243.72,15868748866
22-Oct-19,8243.4,8296.65,8074.46,8078.2,16803377857
23-Oct-19,8076.23,8093,7469.32,7514.67,21942878958
24-Oct-19,7509.73,7532.87,7446.99,7493.49,16268708849
25-Oct-19,7490.7,8691.54,7479.98,8660.7,28705065488
26-Oct-19,8667.58,10021.74,8662.62,9244.97,44496255609
27-Oct-19,9241.71,9749.53,9112.54,9551.71,32593129501
28-Oct-19,9565.1,9805.12,9256.15,9256.15,30948255332
29-Oct-19,9248.44,9516.18,9232.65,9427.69,28426779937
30-Oct-19,9422.46,9426.87,9085.37,9205.73,27706531577
31-Oct-19,9202.46,9383.16,9028.72,9199.58,26583653947
1-Nov-19,9193.99,9275.66,9132.05,9261.1,24324691031
2-Nov-19,9259.78,9377.49,9249.59,9324.72,21242676385
3-Nov-19,9324.79,9379.81,9141.25,9235.35,21132220847
4-Nov-19,9235.61,9505.05,9191.49,9412.61,26170255634
5-Nov-19,9413,9457.42,9256.93,9342.53,26198609048
6-Nov-19,9340.86,9423.24,9305.91,9360.88,23133895765
7-Nov-19,9352.39,9368.48,9202.35,9267.56,22700383839
8-Nov-19,9265.37,9272.76,8775.53,8804.88,24333037836
9-Nov-19,8809.47,8891.82,8793.16,8813.58,17578630606
10-Nov-19,8812.49,9103.83,8806.16,9055.53,20587919881
11-Nov-19,9056.92,9081.28,8700.61,8757.79,20265510765
12-Nov-19,8759.75,8853.77,8685.43,8815.66,20309769107
13-Nov-19,8812.03,8836.84,8761.65,8808.26,17545755405
14-Nov-19,8811.94,8826.94,8692.55,8708.1,19084739975
15-Nov-19,8705.71,8730.87,8484.84,8491.99,21796856471
16-Nov-19,8491.17,8592,8473.97,8550.76,16495389808
17-Nov-19,8549.47,8727.79,8500.97,8577.98,18668638897
18-Nov-19,8573.98,8653.28,8273.57,8309.29,21579470673
19-Nov-19,8305.13,8408.52,8099.96,8206.15,21083613816
20-Nov-19,8203.61,8237.24,8010.51,8027.27,20764300437
21-Nov-19,8023.64,8110.1,7597.38,7642.75,22514243371
22-Nov-19,7643.57,7697.38,6936.71,7296.58,34242315785
23-Nov-19,7296.16,7442.26,7151.42,7397.8,21008924418
24-Nov-19,7398.63,7408.58,7029.29,7047.92,30433517289
25-Nov-19,7039.98,7319.86,6617.17,7146.13,42685231262
26-Nov-19,7145.16,7320.23,7098.57,7218.37,21129505542
27-Nov-19,7220.88,7619.69,6974.17,7531.66,23991412764
28-Nov-19,7536.82,7730.07,7454.12,7463.11,19050116751
29-Nov-19,7466.73,7781.18,7460.76,7761.24,19709695456
30-Nov-19,7764.06,7836.1,7515.85,7569.63,17158194786
1-Dec-19,7571.62,7571.62,7291.34,7424.29,18720708479
2-Dec-19,7424.04,7474.82,7233.4,7321.99,17082040706
3-Dec-19,7323.98,7418.86,7229.36,7320.15,14797485769
4-Dec-19,7320.13,7539.78,7170.92,7252.03,21664240918
5-Dec-19,7253.24,7743.43,7232.68,7448.31,18816085231
6-Dec-19,7450.56,7547,7392.18,7547,18104466307
7-Dec-19,7547.27,7589.95,7525.71,7556.24,15453520564
8-Dec-19,7551.34,7634.61,7476.09,7564.35,15409908086
9-Dec-19,7561.8,7618.09,7365.99,7400.9,17872021272
10-Dec-19,7397.13,7424.02,7246.04,7278.12,18249031195
11-Dec-19,7277.2,7324.16,7195.53,7217.43,16350490689
12-Dec-19,7216.74,7266.64,7164.74,7243.13,18927080224
13-Dec-19,7244.66,7293.56,7227.12,7269.68,17125736940
14-Dec-19,7268.9,7308.84,7097.21,7124.67,17137029730
15-Dec-19,7124.24,7181.08,6924.38,7152.3,16881129804
16-Dec-19,7153.66,7171.17,6903.68,6932.48,20213265950
17-Dec-19,6931.32,6964.07,6587.97,6640.52,22363804217
18-Dec-19,6647.7,7324.98,6540.05,7276.8,31836522778
19-Dec-19,7277.59,7346.6,7041.38,7202.84,25904604416
20-Dec-19,7208.64,7257.92,7086.12,7218.82,22633815180
21-Dec-19,7220.59,7223.23,7112.74,7191.16,19312552168
22-Dec-19,7191.19,7518.03,7167.18,7511.59,23134537956
23-Dec-19,7508.9,7656.18,7326.19,7355.63,27831788041
24-Dec-19,7354.39,7535.72,7269.53,7322.53,22991622105
25-Dec-19,7325.76,7357.02,7220.99,7275.16,21559505149
26-Dec-19,7274.8,7388.3,7200.39,7238.97,22787010034
27-Dec-19,7238.14,7363.53,7189.93,7290.09,22777360996
28-Dec-19,7289.03,7399.04,7286.91,7317.99,21365673026
29-Dec-19,7317.65,7513.95,7279.87,7422.65,22445257702
30-Dec-19,7420.27,7454.82,7276.31,7293,22874131672
31-Dec-19,7294.44,7335.29,7169.78,7193.6,21167946112
1-Jan-20,7194.89,7254.33,7174.94,7200.17,18565664997
2-Jan-20,7202.55,7212.16,6935.27,6985.47,20802083465
3-Jan-20,6984.43,7413.72,6915,7344.88,28111481032
4-Jan-20,7345.38,7427.39,7309.51,7410.66,18444271275
5-Jan-20,7410.45,7544.5,7400.54,7411.32,19725074095
6-Jan-20,7410.45,7781.87,7409.29,7769.22,23276261598
7-Jan-20,7768.68,8178.22,7768.23,8163.69,28767291327
8-Jan-20,8161.94,8396.74,7956.77,8079.86,31672559265
9-Jan-20,8082.3,8082.3,7842.4,7879.07,24045990466
10-Jan-20,7878.31,8166.55,7726.77,8166.55,28714583844
11-Jan-20,8162.19,8218.36,8029.64,8037.54,25521165085
12-Jan-20,8033.26,8200.06,8009.06,8192.49,22903438381
13-Jan-20,8189.77,8197.79,8079.7,8144.19,22482910688
14-Jan-20,8140.93,8879.51,8140.93,8827.76,44841784107
15-Jan-20,8825.34,8890.12,8657.19,8807.01,40102834650
16-Jan-20,8812.48,8846.46,8612.1,8723.79,31313981931
17-Jan-20,8725.21,8958.12,8677.32,8929.04,36372139320
18-Jan-20,8927.21,9012.2,8827.33,8942.81,32337772627
19-Jan-20,8941.45,9164.36,8620.08,8706.25,34217320471
20-Jan-20,8704.63,8745.59,8560.47,8657.64,26422375678
21-Jan-20,8658.99,8755.71,8544.52,8745.89,24097418512
22-Jan-20,8744.21,8792.99,8636.75,8680.88,22600204051
23-Jan-20,8680.65,8687.75,8333.64,8406.52,25770680779
24-Jan-20,8405.57,8514.67,8266.84,8445.43,24397913026
25-Jan-20,8440.12,8458.45,8296.22,8367.85,19647331549
26-Jan-20,8364.41,8602.4,8325.5,8596.83,22177678796
27-Jan-20,8597.31,8977.73,8597.31,8909.82,28647338393
28-Jan-20,8912.52,9358.59,8908.45,9358.59,34398744403
29-Jan-20,9357.47,9406.43,9269.47,9316.63,30682598115
30-Jan-20,9316.02,9553.13,9230.9,9508.99,32378792851
31-Jan-20,9508.31,9521.71,9230.78,9350.53,29432489719
1-Feb-20,9346.36,9439.32,9313.24,9392.88,25922656496
2-Feb-20,9389.82,9468.8,9217.82,9344.37,30835736946
3-Feb-20,9344.68,9540.37,9248.63,9293.52,30934096509
4-Feb-20,9292.84,9331.27,9112.81,9180.96,29893183716
5-Feb-20,9183.42,9701.3,9163.7,9613.42,35222060874
6-Feb-20,9617.82,9824.62,9539.82,9729.8,37628823716
7-Feb-20,9726,9834.72,9726,9795.94,34522718159
8-Feb-20,9793.07,9876.75,9678.91,9865.12,35172043762
9-Feb-20,9863.89,10129.44,9850.39,10116.67,35807884663
10-Feb-20,10115.56,10165.77,9784.56,9856.61,39386548075
11-Feb-20,9855.89,10210.05,9729.33,10208.24,37648059389
12-Feb-20,10202.39,10393.61,10202.39,10326.05,43444303830
13-Feb-20,10323.96,10457.63,10116.16,10214.38,49356071373
14-Feb-20,10211.55,10322,10125.53,10312.12,43338264162
15-Feb-20,10313.86,10341.56,9874.43,9889.42,43865054831
16-Feb-20,9889.18,10053.97,9722.39,9934.43,43374780305
17-Feb-20,9936.56,9938.82,9507.64,9690.14,45998298413
18-Feb-20,9691.23,10161.94,9632.38,10142,47271023953
19-Feb-20,10143.8,10191.68,9611.22,9633.39,46992019710
20-Feb-20,9629.33,9643.22,9507.9,9608.48,44925260237
21-Feb-20,9611.78,9723.01,9589.74,9686.44,40930547513
22-Feb-20,9687.71,9698.23,9600.73,9663.18,35838025154
23-Feb-20,9663.32,9937.4,9657.79,9924.52,41185185761
24-Feb-20,9921.58,9951.75,9537.04,9650.17,45080496648
25-Feb-20,9651.31,9652.74,9305.02,9341.71,42515259129
26-Feb-20,9338.29,9354.78,8704.43,8820.52,50420050762
27-Feb-20,8825.09,8932.89,8577.2,8784.49,45470195695
28-Feb-20,8788.73,8890.46,8492.93,8672.46,44605450443
29-Feb-20,8671.21,8775.63,8599.51,8599.51,35792392544
1-Mar-20,8599.76,8726.8,8471.21,8562.45,35349164300
2-Mar-20,8563.26,8921.31,8532.63,8869.67,42857674409
3-Mar-20,8865.39,8901.6,8704.99,8787.79,42386715821
4-Mar-20,8788.54,8843.37,8712.43,8755.25,34746706368
5-Mar-20,8760.29,9142.05,8757.25,9078.76,39698054597
6-Mar-20,9078.31,9167.7,9032.08,9122.55,40826885651
7-Mar-20,9121.6,9163.22,8890.74,8909.95,36216930370
8-Mar-20,8908.21,8914.34,8105.25,8108.12,39973102121
9-Mar-20,8111.15,8177.79,7690.1,7923.64,46936995808
10-Mar-20,7922.15,8136.95,7814.76,7909.73,42213940994
11-Mar-20,7910.09,7950.81,7642.81,7911.43,38682762605
12-Mar-20,7913.62,7929.12,4860.35,4970.79,53980357243
13-Mar-20,5017.83,5838.11,4106.98,5563.71,74156772075
14-Mar-20,5573.08,5625.23,5125.07,5200.37,36154506008
15-Mar-20,5201.07,5836.65,5169.28,5392.31,33997889639
16-Mar-20,5385.23,5385.23,4575.36,5014.48,45368026430
17-Mar-20,5002.58,5371.35,4981.91,5225.63,38622642935
18-Mar-20,5227.11,5331.83,5069.34,5238.44,37878801016
19-Mar-20,5245.42,6329.74,5236.97,6191.19,51000731797
20-Mar-20,6191.65,6844.26,5865.78,6198.78,54442976103
21-Mar-20,6206.52,6378.14,5932.82,6185.07,42494390880
22-Mar-20,6185.56,6359.7,5823.71,5830.25,40099664740
23-Mar-20,5831.37,6443.93,5785,6416.31,46491916000
24-Mar-20,6436.64,6789.02,6411.07,6734.8,48221910672
25-Mar-20,6738.72,6892.51,6536.93,6681.06,44590107888
26-Mar-20,6675.17,6735.46,6590.96,6716.44,35319797642
27-Mar-20,6719.39,6793.84,6466.7,6469.8,34585598367
28-Mar-20,6467.25,6467.5,6117.84,6242.19,34885225901
29-Mar-20,6245.62,6250.47,5920.09,5922.04,28373690931
30-Mar-20,5925.54,6517.2,5903.23,6429.84,37101651525
31-Mar-20,6430.61,6504.52,6374.16,6438.64,32786468812
1-Apr-20,6437.32,6612.57,6202.37,6606.78,40346426266
